Record_ID,Variety_ID,Variety,StdLanguageName,StdLangID,Subgroup,Family,OriginalForm,OriginalGloss,OriginalPofSpeech,StdPoS,Std_Gloss,StdGloss_ID,WordNetForm,SemanticField,GeneralNote,PhonemicisedIPA,PhonemicisedForm,REC@LoanCode,REC@LoanSource,RecCounter,SourceNote,SourcePages,SourcePriority,AIATSISCode,Ascii_Name,Glottolog_id,ISO639,Latitude,Longitude,Shortcode,Author,Year,Reconstruction_Form,Reconstruction_ID,Reconstruction_Level,Reconstruction_Gloss,Reconstruction_Notes
5002,102460,1177,Gunggari,941,Maric,Pama-Nyungan,dula,"tree, sandalwood",N,N,Sandalwood,4018,sandalwood.n.01,TREE,,tula,tula,,,92762,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5003,102461,1177,Gunggari,941,Maric,Pama-Nyungan,dulgara,log,N,N,log,1198,log.n.01,TREE,,tulkara,tulkaÉ_a,,,92763,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5004,102466,1177,Gunggari,941,Maric,Pama-Nyungan,dungu,"head, hair",N,N,head,1,head.n.01,BODY,,tuÅ‹u,tuÅ‹u,,,92768,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5005,102469,1177,Gunggari,941,Maric,Pama-Nyungan,durrga,dust,N,N,dust,657,dust.n.01,EARTH,,turrka,turka,,,92771,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5006,102470,1177,Gunggari,941,Maric,Pama-Nyungan,durri,good,Adj,Adj,good,1446,good.a.01,QUALITY,,turri,turi,,,92772,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5007,102472,1177,Gunggari,941,Maric,Pama-Nyungan,durru,"arm(s), wing(s)",N,N,arm,2222,arm.n.01,BODY,,turru,turu,,,92774,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5008,102473,1177,Gunggari,941,Maric,Pama-Nyungan,duru,"sun, day, daytime, daylight",N,N,sun,611,sun.n.01,SKY,,turu,tuÉ_u,,,92775,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5009,102474,1177,Gunggari,941,Maric,Pama-Nyungan,dyarral,salt,N,N,salt,520,salt.n.02,FOOD,,tyarral,caral,,,92776,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5010,102479,1177,Gunggari,941,Maric,Pama-Nyungan,gabal,"bad, naughty",Adj,Adj,bad,1447,bad.a.01,QUALITY,,kapal,kapal,,,92781,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5011,102482,1177,Gunggari,941,Maric,Pama-Nyungan,gabuda,an Aboriginal name or nickname,N,N,Aborigine,178,aborigine.n.02,HUMAN,,kaputa,kaputa,,,92784,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5012,102483,1177,Gunggari,941,Maric,Pama-Nyungan,gabugan,hat,N,N,hat,488,hat.n.01,CLOTHING,,kapukan,kapukan,,,92785,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5013,102485,1177,Gunggari,941,Maric,Pama-Nyungan,gabuny,egg,N,N,egg,813,egg.n.02,BIRD,,kapuny,kapuÉ_,,,92787,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5014,102491,1177,Gunggari,941,Maric,Pama-Nyungan,gadindyi-,tell lies,V,V,lie,2999,lie.v.01,,,katintyi,katinci,,,92793,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5015,102493,1177,Gunggari,941,Maric,Pama-Nyungan,gadya,"bad, old",Adj,Adj,bad,1447,bad.a.01,QUALITY,,katya,kaca,,,92795,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5016,102494,1177,Gunggari,941,Maric,Pama-Nyungan,gagangurru,kookaburra,N,N,kookaburra,875,kookaburra.n.01,BIRD,,kakaÅ‹urru,kakaÅ‹uru,,,92796,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5017,102495,1177,Gunggari,941,Maric,Pama-Nyungan,gagara,moon,N,N,moon,608,moon.n.01,SKY,,kakara,kakaÉ_a,,,92797,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5018,102497,1177,Gunggari,941,Maric,Pama-Nyungan,gagungurru,kookaburra,N,N,kookaburra,875,kookaburra.n.01,BIRD,,kakuÅ‹urru,kakuÅ‹uru,,,92799,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5019,102501,1177,Gunggari,941,Maric,Pama-Nyungan,gaimbarra,small,Adj,Adj,small,1327,small.a.01,QUALITY,,kaimparra,kaimpara,,,92803,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5020,102502,1177,Gunggari,941,Maric,Pama-Nyungan,gaimbarany,"little, small, skinny",N,N,small,1327,small.a.01,QUALITY,,kaimparany,kaimpaÉ_aÉ_,,,92804,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5021,102503,1177,Gunggari,941,Maric,Pama-Nyungan,gainbarany,"little, small, skinny",N,N,small,1327,small.a.01,QUALITY,,kainparany,kainpaÉ_aÉ_,,,92805,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5022,102504,1177,Gunggari,941,Maric,Pama-Nyungan,gayumbarany,"little, small, skinny",N,N,small,1327,small.a.01,QUALITY,,kayumparany,kayumpaÉ_aÉ_,,,92806,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5023,102509,1177,Gunggari,941,Maric,Pama-Nyungan,galbular,magpie,N,N,Magpie,2442,magpie.n.01,BIRD,,kalpular,kalpulaÉ_,,,92811,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5024,102510,1177,Gunggari,941,Maric,Pama-Nyungan,gamba,girl,N,N,girl,192,female_child.n.01,HUMAN,,kampa,kampa,,,92812,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5025,102512,1177,Gunggari,941,Maric,Pama-Nyungan,gambali-,to dress,v refl,v refl,dress,490,dress.n.01,CLOTHING,,kampali,kampali,,,92814,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5026,102513,1177,Gunggari,941,Maric,Pama-Nyungan,gambi,"woman, Aboriginal woman",N,N,woman,194,woman.n.01,HUMAN,,kampi,kampi,,,92815,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5027,102520,1177,Gunggari,941,Maric,Pama-Nyungan,gambira-,turn round,v itr,v itr,bore,3612,bore.v.02,,,kampira,kampiÉ_a,,,92822,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5028,102521,1177,Gunggari,941,Maric,Pama-Nyungan,gambiri-,turn round,v itr,v itr,bore,3612,bore.v.02,,,kampiri,kampiÉ_i,,,92823,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5029,102522,1177,Gunggari,941,Maric,Pama-Nyungan,gami,"grandmother, granddaughter",N,N,grandmother,2260,grandma.n.01,KINSHIP,,kami,kami,,,92824,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5030,102524,1177,Gunggari,941,Maric,Pama-Nyungan,gamu,"water, rain, (strong) drink",N,N,water,2266,water.n.01,WATER,,kamu,kamu,,,92826,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5031,102529,1177,Gunggari,941,Maric,Pama-Nyungan,gana-,"come (back), go (home)",v itr,v itr,come,1494,come.v.01,MOTION,,kana,kana,,,92831,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5032,102531,1177,Gunggari,941,Maric,Pama-Nyungan,ganda,saliva,N,N,saliva,42,saliva.n.01,BODY,,kanta,kanta,,,92833,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5033,102532,1177,Gunggari,941,Maric,Pama-Nyungan,gandu,"child, boy, girl, baby",N,N,boy,183,male_child.n.01,HUMAN,,kantu,kantu,,,92834,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5034,102537,1177,Gunggari,941,Maric,Pama-Nyungan,garrbadala,train,N,N,train,6478,train.n.01,,,karrpatala,karpatala,,,92839,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5035,102538,1177,Gunggari,941,Maric,Pama-Nyungan,garrbudi-,wait for,Vt,Vt,wait,1601,wait.v.01,OTHER,,karrputi,karputi,,,92840,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5036,102541,1177,Gunggari,941,Maric,Pama-Nyungan,garriga,hard,Adj,Adj,hard,1365,hard.a.03,QUALITY,,karrika,karika,,,92842,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5037,102552,1177,Gunggari,941,Maric,Pama-Nyungan,gawun,dress,N,N,dress,490,dress.n.01,CLOTHING,,kawun,kawun,,,92853,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5038,102554,1177,Gunggari,941,Maric,Pama-Nyungan,gi:,key,N,N,key,3528,key.n.01,,,ki:,kiËê,,,92855,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5039,102556,1177,Gunggari,941,Maric,Pama-Nyungan,giardal,cattle,N,N,Cow,728,cow.n.01,MAMMAL,,kiartal,kiaÊˆal,,,92857,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5040,102558,1177,Gunggari,941,Maric,Pama-Nyungan,gilar,"glass (eyeglasses), mirror",N,N,glasses,6174,spectacles.n.01,,,kilar,kilaÉ_,,,92859,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5041,102561,1177,Gunggari,941,Maric,Pama-Nyungan,gu:,"nose, face",N,N,nose,21,nose.n.01,BODY,,ku:,kuËê,,,92862,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5042,102563,1177,Gunggari,941,Maric,Pama-Nyungan,guarr,yams,N,N,Yam,1273,yam.n.01,PLANT,,kuarr,kuar,,,92864,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5043,102566,1177,Gunggari,941,Maric,Pama-Nyungan,gubar gubar,black crow,N,N,Crow,872,crow.n.01,BIRD,,kupar kupar,kupaÉ_ kupaÉ_,,,92867,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5044,102569,1177,Gunggari,941,Maric,Pama-Nyungan,gubiny,whistle,Vi,Vi,whistle,1658,whistle.v.01,BODY,,kupiny,kupiÉ_,,,92870,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5045,102571,1177,Gunggari,941,Maric,Pama-Nyungan,gubur gubar,black,Adj,Adj,black,1319,black.a.01,COLOUR,,kupur kupar,kupuÉ_ kupaÉ_,,,92872,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5046,102573,1177,Gunggari,941,Maric,Pama-Nyungan,guda guda,white,Adj,Adj,white,1320,white.a.01,COLOUR,,kuta kuta,kuta kuta,,,92874,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5047,102575,1177,Gunggari,941,Maric,Pama-Nyungan,gudi gudi,red,Adj,Adj,red,1321,red.s.01,COLOUR,,kuti kuti,kuti kuti,,,92876,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5048,102577,1177,Gunggari,941,Maric,Pama-Nyungan,gudu,hard,Adj,Adj,hard,1365,hard.a.03,QUALITY,,kutu,kutu,,,92878,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5049,102583,1177,Gunggari,941,Maric,Pama-Nyungan,gunggarr,hungry,Adj,Adj,hungry,1406,hungry.a.01,"BODY, QUALITY",,kuÅ‹karr,kuÅ‹kar,,,92884,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5050,102586,1177,Gunggari,941,Maric,Pama-Nyungan,guila,small,Adj,Adj,small,1327,small.a.01,QUALITY,,kuila,kuila,,,92887,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5051,102587,1177,Gunggari,941,Maric,Pama-Nyungan,guyu,fish,N,N,fish,955,fish.n.01,FISH,,kuyu,kuyu,,,92888,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5052,102588,1177,Gunggari,941,Maric,Pama-Nyungan,gulba-,tell,V,V,speak,1619,talk.v.02,LANGUAGE,,kulpa,kulpa,,,92889,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5053,102589,1177,Gunggari,941,Maric,Pama-Nyungan,gulbai,emu,N,N,Emu,825,emu.n.02,BIRD,,kulpai,kulpai,,,92890,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5054,102590,1177,Gunggari,941,Maric,Pama-Nyungan,gulbali-,tell,V,V,speak,1619,talk.v.02,LANGUAGE,,kulpali,kulpali,,,92891,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5055,102591,1177,Gunggari,941,Maric,Pama-Nyungan,gulbarri,emu,N,N,Emu,825,emu.n.02,BIRD,,kulparri,kulpari,,,92892,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5056,102592,1177,Gunggari,941,Maric,Pama-Nyungan,gulbarriny,emu,N,N,Emu,825,emu.n.02,BIRD,,kulparriny,kulpariÉ_,,,92893,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5057,102593,1177,Gunggari,941,Maric,Pama-Nyungan,gulbrriny,emu,N,N,Emu,825,emu.n.02,BIRD,,kulprriny,kulpriÉ_,,,92894,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5058,102594,1177,Gunggari,941,Maric,Pama-Nyungan,gulbu,"butcherbird, magpie",N,N,butcherbird,2678,butcherbird.n.02,BIRD,,kulpu,kulpu,,,92895,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5059,102595,1177,Gunggari,941,Maric,Pama-Nyungan,gulgun,string,N,N,string,491,string.n.01,TOOL,,kulkun,kulkun,,,92896,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5060,102597,1177,Gunggari,941,Maric,Pama-Nyungan,gulira,spear,N,N,spear,389,spear.n.01,WEAPON,,kulira,kuliÉ_a,,,92898,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5061,102598,1177,Gunggari,941,Maric,Pama-Nyungan,guma,blood,N,N,blood,2354,blood.n.01,BODY,,kuma,kuma,,,92899,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5062,102599,1177,Gunggari,941,Maric,Pama-Nyungan,gumba-,give,V,V,give,1893,give.v.01,IMPACT,,kumpa,kumpa,,,92900,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5063,102600,1177,Gunggari,941,Maric,Pama-Nyungan,gumbaya,want (imp of gumba-),v rel,v rel,want,2560,desire.v.01,,,kumpaya,kumpaya,,,92901,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5064,102601,1177,Gunggari,941,Maric,Pama-Nyungan,gumbali-,give,V,V,give,1893,give.v.01,IMPACT,,kumpali,kumpali,,,92902,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5065,102602,1177,Gunggari,941,Maric,Pama-Nyungan,gunang,excrement,N,N,faeces,120,fecal_matter.n.01,BODY,,kunaÅ‹,kunaÅ‹,,,92903,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5066,103096,1177,Gunggari,941,Maric,Pama-Nyungan,gundang,night,N,N,night,618,night.n.01,TIME,,kuntaÅ‹,kuntaÅ‹,,,93394,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5067,103099,1177,Gunggari,941,Maric,Pama-Nyungan,gundany,"stealing, a thief",N,N,thief,2927,thief.n.01,HUMAN,,kuntany,kuntaÉ_,,,93397,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5068,103100,1177,Gunggari,941,Maric,Pama-Nyungan,gundi,"house, home",N,N,house,501,house.n.01,EARTH,,kunti,kunti,,,93398,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5069,103102,1177,Gunggari,941,Maric,Pama-Nyungan,gundimia-,fight,V,V,fight,1797,contend.v.06,IMPACT,,kuntimia,kuntimia,,,93400,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5070,103105,1177,Gunggari,941,Maric,Pama-Nyungan,gungu,lizard,N,N,lizard,2779,lizard.n.01,REPTILES and AMPHIBIANS,,kuÅ‹u,kuÅ‹u,,,93403,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5071,103111,1177,Gunggari,941,Maric,Pama-Nyungan,gunimiarra-,fight,V,V,fight,1797,contend.v.06,IMPACT,,kunimiarra,kunimiara,,,93409,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5072,103112,1177,Gunggari,941,Maric,Pama-Nyungan,gunimiarri-,fight,V,V,fight,1797,contend.v.06,IMPACT,,kunimiarri,kunimiari,,,93410,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5073,103116,1177,Gunggari,941,Maric,Pama-Nyungan,gurra,back,N,N,back,70,back.n.01,BODY,,kurra,kura,,,93414,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5074,103122,1177,Gunggari,941,Maric,Pama-Nyungan,gurrbali-,come (out),v itr,v itr,come,1494,come.v.01,MOTION,,kurrpali,kurpali,,,93420,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5075,103124,1177,Gunggari,941,Maric,Pama-Nyungan,gurrgan,"long, tall",Adj,Adj,long,1328,long.a.02,QUALITY,,kurrkan,kurkan,,,93422,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5076,103125,1177,Gunggari,941,Maric,Pama-Nyungan,gurrganbarri,long,Adj,Adj,long,1328,long.a.02,QUALITY,,kurrkanparri,kurkanpari,,,93423,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5077,103126,1177,Gunggari,941,Maric,Pama-Nyungan,gurrgandarri,"long, tall, high",N,N,long,1328,long.a.02,QUALITY,,kurrkantarri,kurkantari,,,93424,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5078,103127,1177,Gunggari,941,Maric,Pama-Nyungan,gurrgandali,"long, tall, high",N,N,long,1328,long.a.02,QUALITY,,kurrkantali,kurkantali,,,93425,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5079,103135,1177,Gunggari,941,Maric,Pama-Nyungan,gurrul,cod (a big fish),N,N,cod,985,cod.n.03,FISH,,kurrul,kurul,,,93433,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5080,103136,1177,Gunggari,941,Maric,Pama-Nyungan,gurbiny,"naked, bare",Adj,Adj,naked,1401,bare.s.01,QUALITY,,kurpiny,kuÉ_piÉ_,,,93434,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5081,103137,1177,Gunggari,941,Maric,Pama-Nyungan,gurilban,curlew,N,N,curlew,2455,curlew.n.01,BIRD,,kurilpan,kuÉ_ilpan,,,93435,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5082,103138,1177,Gunggari,941,Maric,Pama-Nyungan,gurindya,peewee,N,N,peewee,867,pewee.n.01,BIRD,,kurintya,kuÉ_inca,,,93436,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5083,103139,1177,Gunggari,941,Maric,Pama-Nyungan,gurindyal,peewee,N,N,peewee,867,pewee.n.01,BIRD,,kurintyal,kuÉ_incal,,,93437,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5084,103146,1177,Gunggari,941,Maric,Pama-Nyungan,ngaga-,"see, look at",V,V,see,2220,see.v.01,BODY,,Å‹aka,Å‹aka,,,93444,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5085,103147,1177,Gunggari,941,Maric,Pama-Nyungan,ngagu,"bones, skeleton",N,N,bone,172,bone.n.01,BODY,,Å‹aku,Å‹aku,,,93445,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5086,103152,1177,Gunggari,941,Maric,Pama-Nyungan,ngalgali-,talk,V,V,speak,1619,talk.v.02,LANGUAGE,,Å‹alkali,Å‹alkali,,,93450,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5087,103153,1177,Gunggari,941,Maric,Pama-Nyungan,ngalgama-,talk to,v,v,speak,1619,talk.v.02,LANGUAGE,,Å‹alkama,Å‹alkama,,,93451,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5088,103155,1177,Gunggari,941,Maric,Pama-Nyungan,ngalgamiara-,talk together,V,V,speak,1619,talk.v.02,LANGUAGE,,Å‹alkamiara,Å‹alkamiaÉ_a,,,93453,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5089,103163,1177,Gunggari,941,Maric,Pama-Nyungan,ngamarra,left,Adj,Adj,left,2406,left.a.01,LOCATION,,Å‹amarra,Å‹amara,,,93461,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5090,103174,1177,Gunggari,941,Maric,Pama-Nyungan,ngandya,taboo,N,N,taboo,3251,taboo.n.01,,,Å‹antya,Å‹anca,,,93472,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5091,103175,1177,Gunggari,941,Maric,Pama-Nyungan,nganga,beard,N,N,beard,38,beard.n.01,BODY,,Å‹aÅ‹a,Å‹aÅ‹a,,,93473,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5092,103188,1177,Gunggari,941,Maric,Pama-Nyungan,ngari,name,N,N,name,308,name.n.01,LANGUAGE,,Å‹ari,Å‹aÉ_i,,,93486,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5093,103189,1177,Gunggari,941,Maric,Pama-Nyungan,ngarima-,name,N,N,name,308,name.n.01,LANGUAGE,,Å‹arima,Å‹aÉ_ima,,,93487,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5094,103190,1177,Gunggari,941,Maric,Pama-Nyungan,ngidyu-,"look for, find, get",Vt,Vt,search,2699,search.v.02,,,Å‹ityu,Å‹icu,,,93488,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5095,103193,1177,Gunggari,941,Maric,Pama-Nyungan,ngindinbarri,having a cold,Adj,Adj,sick,1410,ill.a.01,"BODY, QUALITY",,Å‹intinparri,Å‹intinpari,,,93491,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5096,103194,1177,Gunggari,941,Maric,Pama-Nyungan,ngindyu-,look for,V,V,search,2699,search.v.02,,,Å‹intyu,Å‹incu,,,93492,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5097,103200,1177,Gunggari,941,Maric,Pama-Nyungan,nguman,"skin, hide",N,N,skin,138,skin.n.01,BODY,,Å‹uman,Å‹uman,,,93498,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
5098,103211,1177,Gunggari,941,Maric,Pama-Nyungan,ngurra,dog,N,N,dog,2207,dog.n.01,MAMMAL,,Å‹urra,Å‹ura,,,93509,,Holmer,1,D37,Gunggari,,kgl,-26.71355116,146.4458743,hol88,"Holmer, N.M",1988,,,,,
